"freq","word_input","word_pred"
1454,"us","on"
1453,"how","long"
1451,"for","their"
1450,"is","over"
1450,"today","in"
1450,"for","dinner"
1449,"you","might"
1449,"top","of"
1447,"in","bed"
1446,"very","much"
1445,"the","old"
1445,"me","you"
1445,"all","this"
1445,"hope","everyone"
1444,"one","thing"
1442,"many","people"
1442,"on","in"
1441,"just","the"
1441,"i","wouldn't"
1440,"the","studio"
1439,"you'll","be"
1439,"doing","a"
1438,"it","takes"
1438,"get","this"
1438,"what","i'm"
1436,"me","or"
1436,"a","show"
1435,"but","a"
1435,"here","at"
1435,"an","email"
1434,"don't","need"
1434,"same","time"
1433,"too","i"
1431,"in","town"
1431,"he","will"
1431,"and","his"
1430,"my","eyes"
1430,"that","means"
1430,"let's","get"
1429,"and","just"
1429,"your","new"
1428,"win","a"
1428,"like","i'm"
1427,"out","at"
1424,"me","feel"
1424,"for","those"
1423,"the","#ff"
1423,"be","more"
1422,"and","go"
1421,"have","one"
1421,"what","u"
1421,"for","his"
1421,"can't","be"
1420,"good","one"
1420,"is","better"
1420,"found","out"
1419,"and","will"
1419,"i'm","getting"
1418,"a","person"
1416,"can","go"
1416,"at","our"
1416,"the","car"
1414,"then","you"
1414,"i","actually"
1413,"you","up"
1413,"think","they"
1412,"are","just"
1412,"here","we"
1412,"and","so"
1411,"as","hell"
1410,"i'm","the"
1410,"as","an"
1410,"you","may"
1408,"wrong","with"
1408,"to","join"
1405,"to","an"
1405,"oh","and"
1405,"the","heat"
1405,"that","sounds"
1404,"first","day"
1404,"there's","no"
1403,"we","hope"
1402,"i'll","have"
1402,"this","afternoon"
1401,"the","person"
1400,"can","u"
1399,"with","our"
1399,"i","loved"
1399,"you","that"
1398,"even","know"
1397,"enjoy","your"
1397,"it","seems"
1396,"you","find"
1395,"to","twitter"
1395,"they","say"
1393,"when","a"
1392,"me","lol"
1392,"if","it's"
1391,"guess","i"
1390,"not","have"
1389,"a","song"
1389,"call","it"
1387,"friends","and"
1386,"be","like"
1386,"had","an"
1386,"i've","ever"
1385,"in","on"
1385,"and","thanks"
1385,"today","for"
1384,"i'm","pretty"
1383,"we","would"
1383,"there","for"
1382,"hope","all"
1381,"might","have"
1380,"are","your"
1379,"for","him"
1379,"the","kids"
1378,"and","is"
1378,"wanna","be"
1378,"haven't","been"
1377,"why","not"
1377,"at","it"
1373,"i","read"
1373,"a","twitter"
1373,"few","days"
1371,"some","great"
1370,"and","how"
1369,"me","your"
1368,"to","send"
1368,"your","support"
1368,"i'd","be"
1368,"on","and"
1367,"still","in"
1366,"god","bless"
1366,"what","does"
1365,"will","make"
1363,"night","and"
1362,"it","at"
1361,"from","me"
1360,"that's","not"
1360,"work","and"
1358,"just","have"
1358,"the","beach"
1357,"is","well"
1357,"us","a"
1356,"of","being"
1355,"it","too"
1355,"to","pick"
1355,"in","all"
1354,"is","very"
1352,"with","her"
1351,"the","support"
1350,"you're","in"
1350,"always","be"
1348,"sorry","to"
1348,"be","with"
1348,"god","is"
1347,"we","can't"
1346,"the","door"
1345,"oh","no"
1345,"no","longer"
1344,"i","must"
1344,"to","her"
1344,"only","thing"
1343,"is","back"
1343,"and","in"
1342,"the","bus"
1341,"so","that"
1341,"hunger","games"
1341,"on","sunday"
1340,"read","the"
1339,"you","soon"
1338,"the","name"
1338,"to","seeing"
1338,"justin","bieber"
1337,"according","to"
1337,"to","celebrate"
1336,"know","it's"
1336,"i","already"
1335,"to","us"
1334,"so","tired"
1334,"why","does"
1334,"side","of"
1333,"making","a"
1333,"be","great"
1330,"and","its"
1330,"my","face"
1329,"of","work"
1329,"to","him"
1328,"the","summer"
1328,"got","me"
1328,"know","why"
1328,"the","radio"
1328,"find","it"
1327,"just","for"
1326,"a","dream"
1326,"from","your"
1326,"if","not"
1326,"spread","the"
1326,"work","in"
1325,"to","pay"
1325,"take","care"
1325,"must","have"
1325,"don't","miss"
1325,"i","wasn't"
1325,"know","i'm"
1323,"it","comes"
1323,"don't","let"
1322,"the","biggest"
1320,"know","where"
1320,"nothing","to"
1319,"is","pretty"
1318,"are","my"
1316,"but","that"
1316,"come","see"
1316,"i","ever"
1315,"more","of"
1315,"working","with"
1315,"for","years"
1313,"are","still"
1313,"to","listen"
1312,"didn't","get"
1311,"love","how"
1309,"on","how"
1309,"day","today"
1308,"hope","i"
1308,"i'd","like"
1308,"home","from"
1308,"comes","to"
1307,"was","an"
1306,"think","we"
1306,"you're","the"
1305,"doing","it"
1304,"is","only"
1303,"me","i'm"
1303,"for","what"
1302,"want","you"
1302,"give","it"
1301,"it","now"
1301,"way","i"
1301,"good","time"
1301,"he","said"
1300,"someone","else"
1300,"i've","seen"
1300,"i","use"
1300,"more","about"
1299,"in","dc"
1299,"friday","night"
1299,"today","was"
1298,"until","i"
1298,"was","it"
1296,"say","hi"
1296,"the","back"
1293,"the","street"
1293,"happy","easter"
1293,"just","found"
1292,"people","that"
1291,"this","season"
1291,"the","air"
1290,"watch","it"
1289,"don't","worry"
1289,"looking","to"
1288,"on","her"
1288,"was","my"
1287,"home","and"
1287,"find","the"
1286,"and","this"
1286,"the","power"
1285,"me","with"
1285,"making","me"
1285,"it","feels"
1285,"a","part"
1283,"i'm","doing"
1283,"time","is"
1283,"use","it"
1282,"pretty","much"
1281,"a","picture"
1280,"when","my"
1279,"the","video"
1279,"care","about"
1278,"was","awesome"
1278,"only","a"
1278,"for","another"
1278,"follow","my"
1277,"hear","that"
1277,"ok","i"
1276,"us","out"
1275,"never","been"
1274,"while","i"
1274,"dont","know"
1273,"buy","a"
1273,"the","moment"
1272,"on","monday"
1271,"focus","on"
1269,"congratulations","to"
1269,"i","come"
1267,"just","because"
1267,"day","with"
1266,"until","the"
1266,"to","visit"
1266,"soon","as"
1265,"i","appreciate"
1265,"said","it"
1265,"sounds","good"
1265,"because","they"
1265,"though","i"
1265,"by","and"
1264,"ask","for"
1264,"deal","with"
1264,"is","out"
1263,"i","be"
1263,"but","no"
1262,"put","it"
1262,"my","wife"
1262,"is","doing"
1262,"would","make"
1261,"version","of"
1259,"stuck","in"
1258,"the","family"
1258,"time","you"
1258,"sign","up"
1257,"was","your"
1257,"anyone","know"
1256,"you","with"
1256,"taking","a"
1255,"my","parents"
1255,"with","him"
1255,"one","direction"
1254,"you","as"
1253,"do","anything"
1253,"and","some"
1252,"to","figure"
1252,"out","i"
1252,"thought","you"
1249,"on","fb"
1249,"it","really"
1248,"was","that"
1248,"with","them"
1248,"on","some"
1247,"to","end"
1246,"vote","for"
1245,"doing","the"
1245,"a","car"
1245,"you","my"
1244,"based","on"
1243,"but","still"
1243,"what","time"
1243,"a","pretty"
1242,"to","support"
1242,"and","are"
1242,"twitter","is"
1242,"win","the"
1242,"is","why"
1242,"under","the"
1242,"spring","break"
1240,"game","of"
1240,"meeting","you"
1240,"you","wanna"
1240,"said","i"
1239,"following","you"
1239,"lets","go"
1239,"miss","the"
1239,"he","can"
1238,"the","shit"
1237,"some","good"
1237,"the","final"
1237,"everything","is"
1236,"the","library"
1235,"when","are"
1235,"this","guy"
1234,"out","here"
1233,"not","so"
1232,"rt","you"
1232,"matter","what"
1232,"tomorrow","is"
1232,"you","come"
1231,"i'd","love"
1231,"is","up"
1231,"i'm","really"
1231,"but","then"
1231,"be","good"
1230,"to","not"
1230,"of","her"
1229,"someone","to"
1227,"a","special"
1227,"why","did"
1227,"more","followers"
1226,"is","here"
1226,"my","god"
1226,"the","entire"
1226,"and","do"
1225,"it","does"
1225,"hope","your"
1225,"here","for"
1225,"he's","a"
1223,"so","long"
1223,"to","spend"
1223,"up","i"
1222,"more","info"
1222,"for","real"
1222,"super","bowl"
1220,"we","know"
1220,"things","to"
1219,"more","to"
1219,"the","link"
1219,"you","gotta"
1219,"type","of"
1219,"than","you"
1219,"never","be"
1218,"if","only"
1218,"one","in"
1218,"the","perfect"
1217,"to","wear"
1217,"what","kind"
1216,"their","own"
1216,"see","this"
1216,"so","sad"
1214,"and","say"
1214,"it","should"
1214,"always","a"
1214,"game","is"
1214,"across","the"
1213,"down","and"
1213,"been","to"
1213,"you","better"
1211,"may","not"
1211,"gave","me"
1209,"night","i"
1209,"as","it"
1209,"appreciate","the"
1207,"it","that"
1207,"hope","the"
1206,"time","of"
1206,"me","how"
1205,"hope","it"
1205,"it","as"
1204,"just","need"
1204,"just","watched"
1204,"feel","so"
1203,"for","one"
1203,"this","saturday"
1203,"or","is"
1201,"do","to"
1201,"there","will"
1201,"tune","in"
1200,"one","who"
1200,"i'm","trying"
1199,"is","such"
1199,"us","in"
1199,"in","order"
1199,"maybe","i"
1198,"it","lol"
1198,"them","in"
1197,"the","lord"
1197,"some","new"
1196,"so","what"
1195,"you","dont"
1195,"the","song"
1195,"really","need"
1194,"to","them"
1194,"it","wasn't"
1193,"time","at"
1193,"yes","it"
1192,"just","in"
1191,"nothing","like"
1191,"follow","and"
1189,"see","me"
1188,"it","right"
1188,"w","a"
1188,"that","awkward"
1187,"my","baby"
1185,"into","my"
1185,"middle","of"
1185,"with","his"
1185,"am","going"
1185,"days","of"
1184,"waking","up"
1184,"u","guys"
1183,"my","ass"
1183,"can","only"
1182,"reminds","me"
1181,"see","u"
1181,"put","a"
1181,"my","room"
1180,"at","school"
1180,"u","get"
1180,"at","pm"
1180,"just","as"
1178,"what","happens"
1178,"a","minute"
1178,"who","will"
1178,"i'm","looking"
1177,"set","up"
1177,"us","and"
1177,"good","i"
1177,"that","song"
1176,"go","with"
1176,"all","in"
1175,"that","has"
1175,"gotta","get"
1174,"in","touch"
1174,"more","like"
1174,"was","not"
1173,"about","what"
1173,"against","the"
1173,"gotta","love"
1172,"your","name"
1172,"thing","to"
1171,"too","long"
1171,"hanging","out"
1171,"your","way"
1170,"i","didnt"
1170,"im","going"
1170,"have","your"
1170,"i","also"
1169,"when","is"
1169,"become","a"
1169,"but","its"
1166,"did","a"
1164,"to","some"
1164,"help","us"
1164,"keep","your"
1163,"even","more"
1162,"lack","of"
1162,"go","see"
1162,"willing","to"
1162,"want","it"
1161,"hate","it"
1161,"wait","till"
1160,"episode","of"
1160,"go","get"
1160,"a","small"
1159,"long","day"
1158,"lol","rt"
1158,"too","late"
1158,"work","out"
1158,"are","they"
1157,"was","at"
1157,"all","time"
1156,"it's","my"
1156,"make","your"
1155,"that","it's"
1155,"if","so"
1155,"you","enjoyed"
1155,"was","there"
1154,"a","full"
1154,"free","to"
1154,"don't","wanna"
1154,"go","follow"
1154,"love","her"
1154,"over","and"
1153,"a","problem"
1153,"they","just"
1153,"i","work"
1152,"i","try"
1151,"of","school"
1150,"they","should"
1148,"the","point"
1148,"let","it"
1147,"me","what"
1147,"not","really"
1146,"the","news"
1146,"my","son"
1145,"and","let"
1145,"haven't","seen"
1145,"it","you"
1143,"i","follow"
1143,"things","i"
1143,"don't","understand"
1142,"decided","to"
1141,"tonight","i"
1141,"same","here"
1140,"really","like"
1140,"things","that"
1140,"keep","the"
1139,"agree","with"
1138,"it","down"
1137,"send","you"
1137,"goes","to"
1136,"needs","a"
1136,"in","time"
1136,"what","up"
1135,"i'm","ready"
1135,"is","looking"
1132,"cuz","i"
1132,"all","those"
1132,"what","he"
1131,"change","the"
1131,"rt","i'm"
1131,"a","joke"
1130,"it","back"
1128,"on","youtube"
1127,"that","can"
1126,"here","and"
1126,"but","now"
1126,"over","to"
1126,"do","they"
1126,"been","in"
1125,"luck","to"
1125,"just","be"
1124,"day","off"
1124,"have","more"
1123,"hell","yeah"
1123,"just","so"
1122,"good","job"
1121,"it","can"
1121,"very","good"
1120,"to","lose"
1119,"not","too"
1119,"and","on"
1118,"one","i"
1118,"you","said"
1118,"tickets","to"
1118,"rt","this"
1117,"tonight","and"
1117,"just","not"
1117,"off","my"
1116,"up","this"
1116,"im","a"
1116,"very","cool"
1115,"your","face"
1115,"read","it"
1115,"please","please"
1114,"to","his"
1112,"put","on"
1112,"to","miss"
1110,"one","to"
1110,"what","if"
1109,"the","money"
1106,"in","class"
1105,"fuck","you"
1105,"see","your"
1103,"a","lil"
1102,"you","not"
1102,"are","looking"
1102,"miss","my"
1102,"me","off"
1101,"more","days"
1101,"people","i"
1100,"hours","of"
1099,"the","ones"
1098,"to","finish"
1098,"on","what"
1098,"as","soon"
1097,"who","can"
1097,"loved","it"
1097,"but","when"
1097,"and","don't"
1096,"does","the"
1096,"be","your"
1095,"that","in"
1094,"wow","i"
1094,"yes","we"
1094,"the","shout"
1093,"in","her"
1093,"piece","of"
1093,"because","it"
1093,"not","like"
1091,"feel","the"
1091,"it","off"
1091,"de","mayo"
1091,"sort","of"
1091,"out","this"
1091,"to","one"
1091,"if","i'm"
1090,"that's","awesome"
1089,"tomorrow","at"
1089,"be","nice"
1088,"stay","in"
1088,"think","so"
1087,"why","the"
1087,"for","new"
1086,"now","to"
1085,"and","happy"
1085,"she","said"
1084,"yea","i"
1084,"they","want"
1084,"love","for"
1084,"wait","until"
1083,"my","love"
1082,"now","you"
1082,"can","have"
1082,"was","amazing"
1081,"so","so"
1081,"the","red"
1081,"you","live"
1081,"just","wanna"
1080,"cinco","de"
1079,"the","ball"
1078,"for","making"
1078,"to","u"
1077,"i","put"
1077,"easy","to"
1077,"a","break"
1077,"took","a"
1077,"come","up"
1076,"a","follow"
1076,"start","a"
1075,"your","mind"
1073,"good","idea"
1073,"i","been"
1073,"a","place"
1073,"as","they"
1072,"you","haven't"
1072,"is","being"
1072,"any","other"
1071,"hear","it"
1071,"just","realized"
1071,"use","to"
1071,"gonna","get"
1070,"i","make"
1070,"anyone","have"
1070,"the","boys"
1070,"rt","just"
1068,"thought","of"
1068,"they","need"
1068,"how","we"
1067,"were","a"
1066,"is","making"
1065,"i","are"
1065,"now","it's"
1065,"a","second"
1064,"coming","back"
1064,"world","is"
1063,"the","face"
1062,"that","just"
1062,"way","you"
1062,"good","at"
1062,"see","us"
1062,"who","i"
1061,"a","reason"
1060,"to","hang"
1059,"bit","of"
1058,"you're","going"
1058,"i","promise"
1058,"still","a"
1058,"one","that"
1057,"up","your"
1057,"if","a"
1056,"a","life"
1056,"little","bit"
1056,"come","true"
1056,"the","story"
1055,"not","as"
1055,"such","an"
1055,"so","it"
1054,"how","does"
1054,"she","has"
1053,"is","i"
1053,"at","night"
1052,"at","that"
1052,"that","and"
1052,"i've","had"
1052,"was","good"
1052,"can't","even"
1051,"it","like"
1050,"i","take"
1049,"hate","the"
1048,"tell","us"
1048,"hope","u"
1048,"didn't","have"
1047,"i'm","about"
1046,"its","the"
1043,"i'm","thinking"
1043,"as","if"
1042,"a","kid"
1040,"amount","of"
1039,"sitting","in"
1039,"on","an"
1039,"be","fun"
1038,"a","hot"
1038,"you","when"
1038,"why","am"
1037,"but","this"
1036,"are","now"
1036,"a","nap"
1036,"to","wait"
1036,"this","friday"
1034,"ask","me"
1034,"say","the"
1033,"will","take"
1033,"is","our"
1032,"all","good"
1032,"i","tried"
1031,"you","from"
1031,"way","of"
1031,"came","to"
1030,"and","im"
1030,"act","like"
1030,"the","little"
1030,"twitter","and"
1028,"show","at"
1028,"so","nice"
1028,"your","mom"
1027,"so","the"
1027,"to","add"
1027,"not","gonna"
1026,"heard","of"
1026,"my","little"
1026,"i'll","take"
1025,"you","today"
1024,"your","head"
1024,"we've","got"
1024,"hear","the"
1024,"on","top"
1023,"off","of"
1023,"it'll","be"
1022,"here","to"
1022,"remember","the"
1021,"or","just"
1021,"the","party"
1020,"we'll","see"
1020,"take","me"
1020,"be","up"
1020,"this","was"
1019,"worry","about"
1019,"him","and"
1019,"but","what"
1018,"another","day"
1018,"you","made"
1018,"do","for"
1017,"a","half"
1017,"my","followers"
1017,"but","i'll"
1017,"love","them"
1016,"to","those"
1016,"hate","you"
1016,"who","have"
1016,"be","one"
1015,"not","only"
1014,"meant","to"
1013,"like","they"
1011,"of","fun"
1011,"thing","is"
1011,"now","we"
1011,"to","turn"
1010,"u","want"
1010,"so","sorry"
1008,"is","he"
1008,"and","when"
1007,"be","done"
1007,"list","of"
1006,"one","for"
1005,"be","doing"
1004,"getting","my"
1003,"sold","out"
1003,"got","that"
1003,"along","with"
1002,"that's","all"
1002,"and","still"
1002,"good","news"
1001,"show","on"
1001,"proud","to"
1001,"where","do"
1001,"a","thing"
1000,"u","do"
1000,"the","difference"
1000,"are","too"
999,"and","that's"
999,"to","new"
999,"person","who"
999,"get","one"
999,"on","all"
999,"the","avengers"
999,"you","rt"
998,"your","welcome"
998,"and","love"
998,"want","me"
997,"fun","to"
997,"new","song"
997,"u","got"
997,"hard","work"
997,"are","very"
996,"that's","how"
996,"last","tweet"
996,"it","if"
996,"over","here"
996,"if","she"
996,"believe","that"
995,"with","their"
994,"can't","sleep"
994,"great","show"
993,"for","next"
993,"bring","it"
993,"in","case"
993,"to","create"
993,"of","new"
992,"is","having"
992,"it's","about"
992,"not","my"
992,"you're","so"
991,"plenty","of"
991,"everyone","else"
990,"come","by"
990,"and","take"
990,"me","like"
989,"start","to"
989,"tonight","for"
989,"a","tweet"
989,"for","u"
988,"life","and"
988,"gonna","go"
988,"thankful","for"
988,"can","tell"
987,"now","the"
987,"told","you"
987,"many","of"
986,"to","save"
986,"yes","yes"
986,"good","stuff"
986,"get","more"
986,"you've","got"
985,"a","call"
985,"missed","you"
985,"and","enjoy"
984,"just","wanted"
984,"you","take"
984,"a","different"
