"freq","word_input","word_pred"
19,"today which","means"
19,"on east","coast"
19,"there be","an"
19,"for the","positive"
19,"rt all","of"
19,"tonight i","can"
19,"have great","taste"
19,"well done","is"
19,"me to","hit"
19,"high on","life"
19,"much bigger","than"
19,"the government","is"
19,"u wanna","talk"
19,"kill me","if"
19,"on your","engagement"
19,"great happy","hour"
19,"curled up","in"
19,"fun thank","you"
19,"thank you","no"
19,"wait what","is"
19,"i made","him"
19,"the touch","of"
19,"you missed","me"
19,"we are","bringing"
19,"late for","my"
19,"all you","gotta"
19,"my bday","party"
19,"have the","weirdest"
19,"i'm still","watching"
19,"everyone i","have"
19,"no clue","i"
19,"to clean","house"
19,"you wishing","you"
19,"me too","im"
19,"confused by","the"
19,"i'm not","dumb"
19,"at the","daily"
19,"you mean","it's"
19,"every night","check"
19,"you staying","in"
19,"and downs","but"
19,"way to","church"
19,"see if","any"
19,"don't sweat","the"
19,"sweat the","small"
19,"know you","see"
19,"stop in","tonight"
19,"trust me","i'm"
19,"winning the","lottery"
19,"than me","lol"
19,"relationship with","the"
19,"think i","think"
19,"attention in","class"
19,"he's a","real"
19,"there are","like"
19,"ask what","you"
19,"red riding","hood"
19,"people often","say"
19,"say that","motivation"
19,"last well","neither"
19,"well neither","does"
19,"neither does","bathing"
19,"my hometown","of"
19,"us we'll","be"
19,"day as","if"
19,"a really","awesome"
19,"is free","for"
19,"i was","pregnant"
19,"are jealous","of"
19,"in god","and"
19,"the start","to"
19,"is my","fault"
19,"the office","on"
19,"i haven't","taken"
19,"tho i","don't"
19,"do you","run"
19,"or did","u"
19,"in ten","years"
19,"will happen","in"
19,"i will","support"
19,"my teeth","are"
19,"it's great","for"
19,"ready for","her"
19,"feel like","working"
19,"could but","i"
19,"to u","guys"
19,"is in","her"
19,"don't tweet","about"
19,"seen that","before"
19,"to for","joining"
19,"at universal","studios"
19,"be getting","ready"
19,"tonight are","you"
19,"roll out","the"
19,"was interested","in"
19,"dinner tonight","with"
19,"i may","as"
19,"im going","with"
19,"with you","it"
19,"short of","the"
19,"i love","chocolate"
19,"to the","spring"
19,"rt i'd","like"
19,"they beat","the"
19,"hard time","finding"
19,"sir winston","churchill"
19,"would like","an"
19,"but they","always"
19,"get me","down"
19,"like this","week"
19,"best parts","of"
19,"to the","nyc"
19,"a tattoo","of"
19,"words to","the"
19,"some info","on"
19,"having a","birthday"
19,"we'd have","to"
19,"on that","too"
19,"all the","lyrics"
19,"eye on","your"
19,"i would","miss"
19,"be more","careful"
19,"you would","need"
19,"to shoot","myself"
19,"i love","baseball"
19,"boys girls","club"
19,"so far","now"
19,"good things","must"
19,"song will","be"
19,"you believe","i"
19,"more awkward","than"
19,"at the","mad"
19,"not have","an"
19,"man that","can"
19,"now where","is"
19,"do the","damn"
19,"are not","to"
19,"there with","my"
19,"they dont","want"
19,"we should","plan"
19,"top in","the"
19,"did you","lose"
19,"lived there","for"
19,"thing about","you"
19,"person who","doesn't"
19,"and then","make"
19,"pick up","their"
19,"i hate","talking"
19,"next week","d"
19,"good morning","on"
19,"go this","weekend"
19,"wanna see","some"
19,"i understand","how"
19,"now the","proud"
19,"the win","tonight"
19,"and not","me"
19,"an issue","of"
19,"it i","could"
19,"found you","through"
19,"belly button","pierced"
19,"why i'm","still"
19,"twitter now","i"
19,"social media","policy"
19,"to play","again"
19,"on the","mobile"
19,"like we","should"
19,"figure out","when"
19,"today at","in"
19,"happens if","you"
19,"bring me","my"
19,"see dark","shadows"
19,"the beautiful","mothers"
19,"starting to","really"
19,"congratulations on","being"
19,"ah im","so"
19,"or she","is"
19,"bring the","whole"
19,"try to","sell"
19,"something with","your"
19,"not be","happier"
19,"the gym","after"
19,"lovin the","new"
19,"i'm not","telling"
19,"they want","the"
19,"i've been","telling"
19,"problem in","the"
19,"not looking","at"
19,"my gosh","you"
19,"can make","in"
19,"family is","in"
19,"to drink","it"
19,"guess ill","just"
19,"i gotta","come"
19,"headed to","my"
19,"yes but","only"
19,"for the","blind"
19,"night i","can't"
19,"guys that","are"
19,"for my","test"
19,"valentines day","i"
19,"i downloaded","the"
19,"a title","for"
19,"for a","brief"
19,"hide in","the"
19,"was pretty","great"
19,"so far","as"
19,"they should","call"
19,"flat screen","tv"
19,"to music","in"
19,"gon learn","today"
19,"hungry right","now"
19,"our pleasure","rt"
19,"and the","answer"
19,"i'll miss","the"
19,"to be","headed"
19,"power of","god"
19,"last day","on"
19,"about the","business"
19,"learn a","thing"
19,"to pee","so"
19,"or to","be"
19,"not see","this"
19,"and all","his"
19,"large number","of"
19,"wish for","a"
19,"for los","angeles"
19,"yeah i","mean"
19,"what me","and"
19,"pretty cool","too"
19,"is closer","to"
19,"victims of","the"
19,"me so","you"
19,"and his","friends"
19,"all across","the"
19,"you look","back"
19,"i'll bring","my"
19,"just realized","we"
19,"is our","year"
19,"me hope","that"
19,"was not","an"
19,"that i","remember"
19,"saturday may","12th"
19,"so good","about"
19,"the 5th","time"
19,"the great","feedback"
19,"a bitch","so"
19,"before you","head"
19,"a rangers","fan"
19,"only when","we"
19,"go to","prison"
19,"good for","that"
19,"here's hoping","for"
19,"you are","far"
19,"know i'm","the"
19,"a pocket","full"
19,"nothing like","starting"
19,"we will","rock"
19,"wait for","someone"
19,"the video","you"
19,"have said","that"
19,"that i","loved"
19,"this morning","w"
19,"calls me","a"
19,"to break","this"
19,"let the","door"
19,"i'm the","shit"
19,"while getting","ready"
19,"followers help","us"
19,"i'll sleep","when"
19,"fit for","the"
19,"to have","ya"
19,"to cap","off"
19,"dime a","dozen"
19,"miss it","i"
19,"just heard","your"
19,"cats cats","cats"
19,"a new","cover"
19,"finding a","job"
19,"gig last","night"
19,"next year","so"
19,"a free","small"
19,"to the","rock"
19,"your not","even"
19,"to share","in"
19,"people think","it's"
19,"to see","as"
19,"with is","a"
19,"name of","this"
19,"a little","confused"
19,"amazing night","at"
19,"we're pretty","excited"
19,"you're better","off"
19,"sick i","feel"
19,"so big","and"
19,"good lots","of"
19,"won't be","any"
19,"that's good","for"
19,"is no","substitute"
19,"definitely let","me"
19,"check out","they're"
19,"want me","in"
19,"let no","one"
19,"right now","check"
19,"try to","run"
19,"ready for","tomorrow's"
19,"every bit","as"
19,"do is","play"
19,"to experience","it"
19,"me a","great"
19,"the message","i"
19,"was a","small"
19,"him up","for"
19,"to watch","any"
19,"see him","and"
19,"but as","long"
19,"this friday","we"
19,"be found","on"
19,"to put","into"
19,"the songs","i"
19,"said i","need"
19,"on my","business"
19,"cuddling with","my"
19,"said he","got"
19,"need it","in"
19,"i hate","running"
19,"we watched","the"
19,"other people","in"
19,"of that","and"
19,"a fab","weekend"
19,"they think","i'm"
19,"i went","shopping"
19,"should get","my"
19,"i need","like"
19,"maybe but","i"
19,"in the","miami"
19,"to like","him"
19,"said i","like"
19,"and more","time"
19,"i'm moving","on"
19,"have an","exam"
19,"says he","doesn't"
19,"did you","manage"
19,"still owe","me"
19,"know you","all"
19,"we have","those"
19,"smell the","roses"
19,"late reply","i"
19,"run the","day"
19,"or the","day"
19,"do i","take"
19,"up on","something"
19,"on something","you"
19,"the students","at"
19,"the easter","egg"
19,"we also","need"
19,"dig the","new"
19,"chip ice","cream"
19,"going so","well"
19,"for the","mixtape"
19,"see what's","in"
19,"great hanging","out"
19,"and up","to"
19,"like for","you"
19,"who thinks","he"
19,"you guys","aren't"
19,"i'm getting","an"
19,"had fun","tonight"
19,"didn't end","up"
19,"those who","bring"
19,"a fire","and"
19,"keep doing","the"
19,"of my","weekend"
19,"the same","type"
19,"same type","of"
19,"old people","are"
19,"to chicago","i"
19,"take an","hour"
19,"stays that","way"
19,"you love","justin"
19,"man when","you"
19,"high on","the"
19,"its pretty","good"
19,"of college","football"
19,"sorry for","him"
19,"pick up","at"
19,"need to","push"
19,"just use","my"
19,"no motivation","to"
19,"anyone else","but"
19,"his best","to"
19,"my better","half"
19,"best friends","in"
19,"be careful","when"
19,"i need","and"
19,"with her","lol"
19,"not soon","enough"
19,"i don't","worry"
19,"follow my","friends"
19,"the progress","of"
19,"only do","i"
19,"stays in","vegas"
19,"and it","might"
19,"that a","great"
19,"its important","to"
19,"not even","noon"
19,"show for","a"
19,"beat your","ass"
19,"of the","table"
19,"year old","and"
19,"hey check","us"
19,"sounds better","with"
19,"to raise","a"
19,"run a","marathon"
19,"on rainy","days"
19,"i don't","call"
19,"and tonight","at"
19,"last night","today"
19,"how is","she"
19,"i wish","and"
19,"your music","i"
19,"the 7th","inning"
19,"go after","it"
19,"actually a","good"
19,"easier if","i"
19,"back and","let"
19,"went off","the"
19,"have been","warned"
19,"high as","a"
19,"to be","away"
19,"can't believe","your"
19,"a mother","fucker"
19,"to try","new"
19,"come visit","and"
19,"of working","in"
19,"to give","an"
19,"loud and","proud"
19,"in an","accident"
19,"will post","pics"
19,"we must","take"
19,"good for","business"
19,"you get","through"
19,"that looks","great"
19,"me that","there"
19,"oh the","memories"
19,"there's no","other"
19,"go on","for"
19,"the friend","zone"
19,"so disappointed","in"
19,"like a","minute"
19,"on saturday","in"
19,"so fuck","you"
19,"i ever","meet"
19,"there my","friend"
19,"day or","night"
19,"you i","never"
19,"i never","make"
19,"let's go","out"
19,"to see","everybody"
19,"profile if","you"
19,"my day","at"
19,"know the","rules"
19,"ask that","question"
19,"other people","do"
19,"on the","tables"
19,"in latin","america"
19,"constantly trying","to"
19,"a pay","phone"
19,"tweet about","you"
19,"show so","much"
19,"yes u","r"
19,"you don't","call"
19,"the garden","of"
19,"the pics","from"
19,"a student","of"
19,"you to","miss"
19,"fucking hate","this"
19,"put all","my"
19,"got big","plans"
19,"more room","for"
19,"over my","face"
19,"and my","lil"
19,"a free","pass"
19,"you could","ask"
19,"loves and","misses"
19,"like me","who"
19,"of rain","in"
19,"live in","seattle"
19,"now has","an"
19,"it that's","the"
19,"no money","to"
19,"tweet me","maybe"
19,"turn of","events"
19,"with the","real"
19,"is amazing","so"
19,"all night","in"
19,"to get","work"
19,"just sitting","on"
19,"me back","you"
19,"u if","i"
19,"difference between","an"
19,"the best","live"
19,"a perfect","time"
19,"you are","we"
19,"you get","yours"
19,"in case","it"
19,"not how","it"
19,"this really","sucks"
19,"had me","laughing"
19,"from if","you"
19,"is my","dad"
19,"go right","now"
19,"like me","you"
19,"a panel","of"
19,"i'll tweet","it"
19,"be holding","a"
19,"in nyc","but"
19,"just can't","be"
19,"but after","a"
19,"that sound","like"
19,"you didn't","think"
19,"didn't think","the"
19,"jealous have","a"
19,"is really","bad"
19,"it's game","day"
19,"fans are","you"
19,"from the","app"
19,"just found","an"
19,"luck have","fun"
19,"rt of","course"
19,"god has","in"
19,"the 3rd","round"
19,"never miss","a"
19,"wait is","it"
19,"good at","what"
19,"the day","your"
19,"i share","the"
19,"which is","in"
19,"opportunity for","a"
19,"it thanks","to"
19,"purpose of","a"
19,"when i","knew"
19,"on twitter","yet"
19,"i knew","who"
19,"to show","support"
19,"into the","season"
19,"contact info","to"
19,"who you're","talking"
19,"it does","the"
19,"like last","week"
19,"to reach","my"
19,"something about","your"
19,"i give","him"
19,"so you","dont"
19,"it now","that"
19,"you the","very"
19,"come chill","with"
19,"your out","of"
19,"me when","it's"
19,"great event","and"
19,"week let","me"
19,"in tonight","at"
19,"real estate","investing"
19,"the library","with"
19,"jump on","it"
19,"from the","point"
19,"my skin","is"
19,"the ones","on"
19,"back to","sf"
19,"rumors about","me"
19,"w all","of"
19,"our twinning","tweets"
19,"that's quite","a"
19,"in love","again"
19,"the invite","to"
19,"but you","make"
19,"even if","that"
19,"with a","large"
19,"was good","enough"
19,"hour and","i"
19,"yet you","should"
19,"the most","time"
19,"job i","am"
19,"this is","on"
19,"doing better","than"
19,"at a","school"
19,"says i'm","not"
19,"the tweets","coming"
19,"big is","the"
19,"but the","question"
19,"life for","you"
19,"would be","huge"
19,"staying the","night"
19,"and it's","making"
19,"of my","closest"
19,"far this","week"
19,"last year","the"
19,"now not","sure"
19,"just spent","minutes"
19,"not your","friend"
19,"gift certificate","for"
19,"have a","god"
19,"is the","week"
19,"going on","over"
19,"than me","but"
19,"lookin at","me"
19,"for your","sake"
19,"a big","weekend"
19,"might be","late"
19,"like everything","else"
19,"i hope","they're"
19,"this weekend","this"
19,"your commitment","to"
19,"my birthday","i'm"
19,"hope that","all"
19,"add to","it"
19,"went to","jail"
19,"can't afford","a"
19,"how it","can"
19,"league of","legends"
19,"makes me","angry"
19,"the public","and"
19,"shout it","out"
19,"at fenway","park"
19,"someone else","you"
19,"always talking","about"
19,"feel so","loved"
19,"you come","see"
19,"come pick","up"
19,"gonna be","around"
19,"i can't","argue"
19,"role model","i"
19,"at the","derby"
19,"i'm thankful","to"
19,"him like","a"
19,"always have","been"
19,"more info","contact"
